Lab_Depth,Log_Depth,Distance
14889.2,14889.0,0.2000000000007276
14893.8,14894.0,0.2000000000007276
14894.7,14894.5,0.2000000000007276
14895.3,14895.5,0.2000000000007276
14901.9,14902.0,0.1000000000003638
14903.7,14903.5,0.2000000000007276
14905.7,14905.5,0.2000000000007276
14931.5,14931.5,0.0
14932.4,14932.5,0.1000000000003638
14938.5,14938.5,0.0
